Time,Driver,DriverNumber,LapTime,LapNumber,Stint,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position.1,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime_in_seconds,laptime_sum_sectortimes,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
0 days 02:26:50.164000,MSC,47,0 days 00:02:01.897000,49,3,33.138,50.369,38.39,0 days 02:25:21.335000,0 days 02:26:11.704000,0 days 02:26:50.094000,222,139,192,278,FALSE,SOFT,16,FALSE,Haas F1 Team,0 days 02:24:48.267000,25:48.3,4,10,FALSE,0,FALSE,FALSE,121.897,121.897,22.5,36,1010.7,FALSE,26.5,354,0.2
0 days 02:29:05.206000,MSC,47,0 days 00:02:15.042000,50,3,41.019,57.374,36.649,0 days 02:27:31.113000,0 days 02:28:28.487000,0 days 02:29:05.136000,187,148,282,222,FALSE,SOFT,17,FALSE,Haas F1 Team,0 days 02:26:50.164000,27:50.2,4,10,FALSE,0,FALSE,FALSE,135.042,135.042,22.4,36,1010.7,FALSE,26.4,320,0.2
0 days 02:30:45.734000,MSC,47,0 days 00:01:40.528000,51,3,31.772,44.161,24.595,0 days 02:29:36.908000,0 days 02:30:21.069000,0 days 02:30:45.664000,230,244,281,309,FALSE,SOFT,18,FALSE,Haas F1 Team,0 days 02:29:05.206000,30:05.2,1,12,FALSE,0,FALSE,FALSE,100.528,100.528,22.4,36,1010.7,FALSE,26.5,261,0.1
0 days 02:32:25.271000,MSC,47,0 days 00:01:39.537000,52,3,31.717,43.27,24.55,0 days 02:31:17.381000,0 days 02:32:00.651000,0 days 02:32:25.201000,,253,281,294,FALSE,SOFT,19,FALSE,Haas F1 Team,0 days 02:30:45.734000,31:45.8,1,13,FALSE,0,FALSE,TRUE,99.537,99.537,22.4,37,1010.7,FALSE,26.5,0,0
0 days 02:34:03.808000,MSC,47,0 days 00:01:38.537000,53,3,31.443,42.769,24.325,0 days 02:32:56.644000,0 days 02:33:39.413000,0 days 02:34:03.738000,236,256,281,303,FALSE,SOFT,20,FALSE,Haas F1 Team,0 days 02:32:25.271000,33:25.3,1,13,FALSE,0,FALSE,TRUE,98.537,98.537,22.4,35,1010.7,FALSE,26.4,39,0.1
0 days 02:35:42.555000,MSC,47,0 days 00:01:38.747000,54,3,31.42,42.955,24.372,0 days 02:34:35.158000,0 days 02:35:18.113000,0 days 02:35:42.485000,237,254,280,302,FALSE,SOFT,21,FALSE,Haas F1 Team,0 days 02:34:03.808000,35:03.8,1,12,FALSE,0,FALSE,TRUE,98.747,98.747,22.4,36,1010.7,FALSE,26.3,186,0.1
0 days 02:37:21.756000,MSC,47,0 days 00:01:39.201000,55,3,31.507,43.217,24.477,0 days 02:36:13.992000,0 days 02:36:57.209000,0 days 02:37:21.686000,234,252,280,301,FALSE,SOFT,22,FALSE,Haas F1 Team,0 days 02:35:42.555000,36:42.6,1,12,FALSE,0,FALSE,TRUE,99.201,99.201,22.4,36,1010.7,FALSE,26.3,354,0.3
0 days 02:39:00.846000,MSC,47,0 days 00:01:39.090000,56,3,31.47,43.168,24.452,0 days 02:37:53.156000,0 days 02:38:36.324000,0 days 02:39:00.776000,237,254,280,,FALSE,SOFT,23,FALSE,Haas F1 Team,0 days 02:37:21.756000,38:21.8,1,12,FALSE,0,FALSE,TRUE,99.09,99.09,22.3,36,1010.7,FALSE,26.3,205,0.2
0 days 02:40:41.344000,MSC,47,0 days 00:01:40.498000,57,3,32.971,43.115,24.412,0 days 02:39:33.747000,0 days 02:40:16.862000,0 days 02:40:41.274000,235,252,279,260,FALSE,SOFT,24,FALSE,Haas F1 Team,0 days 02:39:00.846000,40:00.9,2,11,FALSE,0,FALSE,TRUE,100.498,100.498,22.4,36,1010.7,FALSE,26.3,243,0.3
0 days 01:04:16.192000,SAI,55,0 days 00:01:41.006000,1,1,0,42.889,24.253,0,0 days 01:03:51.952000,0 days 01:04:16.235000,227,251,276,254,FALSE,SOFT,4,FALSE,Ferrari,0 days 01:02:34.872000,03:34.9,1,3,FALSE,0,FALSE,FALSE,101.006,,23.9,25,1010.2,FALSE,29.1,20,0.5
0 days 01:05:54.841000,SAI,55,0 days 00:01:38.649000,2,1,31.818,42.486,24.345,0 days 01:04:47.941000,0 days 01:05:30.427000,0 days 01:05:54.772000,228,250,275,290,TRUE,SOFT,5,FALSE,Ferrari,0 days 01:04:16.192000,05:16.2,1,3,FALSE,0,FALSE,TRUE,98.649,98.649,23.8,26,1010.4,FALSE,29,357,0.5
0 days 01:07:33.890000,SAI,55,0 days 00:01:39.049000,3,1,31.884,42.691,24.474,0 days 01:06:26.656000,0 days 01:07:09.347000,0 days 01:07:33.821000,,254,275,289,FALSE,SOFT,6,FALSE,Ferrari,0 days 01:05:54.841000,06:54.9,1,3,FALSE,0,FALSE,TRUE,99.049,99.049,23.8,27,1010.4,FALSE,29,12,0.5
0 days 01:09:12.813000,SAI,55,0 days 00:01:38.923000,4,1,31.772,42.712,24.439,0 days 01:08:05.593000,0 days 01:08:48.305000,0 days 01:09:12.744000,226,251,275,299,FALSE,SOFT,7,FALSE,Ferrari,0 days 01:07:33.890000,08:33.9,1,3,FALSE,0,FALSE,TRUE,98.923,98.923,23.8,29,1010.4,FALSE,28.7,12,0.4
0 days 01:10:51.914000,SAI,55,0 days 00:01:39.101000,5,1,31.717,42.786,24.598,0 days 01:09:44.461000,0 days 01:10:27.247000,0 days 01:10:51.845000,,252,276,,FALSE,SOFT,8,FALSE,Ferrari,0 days 01:09:12.813000,10:12.8,1,3,FALSE,0,FALSE,TRUE,99.101,99.101,23.8,33,1010.4,FALSE,28.5,316,0.4
0 days 01:12:31.508000,SAI,55,0 days 00:01:39.594000,6,1,31.843,43.2,24.551,0 days 01:11:23.688000,0 days 01:12:06.888000,0 days 01:12:31.439000,,250,274,300,FALSE,SOFT,9,FALSE,Ferrari,0 days 01:10:51.914000,11:51.9,1,3,FALSE,0,FALSE,TRUE,99.594,99.594,23.7,33,1010.4,FALSE,28.3,314,0.2
0 days 01:14:11.096000,SAI,55,0 days 00:01:39.588000,7,1,31.856,43.066,24.666,0 days 01:13:03.295000,0 days 01:13:46.361000,0 days 01:14:11.027000,,251,274,297,FALSE,SOFT,10,FALSE,Ferrari,0 days 01:12:31.508000,13:31.5,1,3,FALSE,0,FALSE,TRUE,99.588,99.588,23.6,34,1010.4,FALSE,28.3,37,0.1
0 days 01:15:50.371000,SAI,55,0 days 00:01:39.275000,8,1,31.76,42.898,24.617,0 days 01:14:42.787000,0 days 01:15:25.685000,0 days 01:15:50.302000,229,252,274,292,FALSE,SOFT,11,FALSE,Ferrari,0 days 01:14:11.096000,15:11.1,1,3,FALSE,0,FALSE,TRUE,99.275,99.275,23.5,35,1010.4,FALSE,28.1,204,0.3
0 days 01:17:29.795000,SAI,55,0 days 00:01:39.424000,9,1,31.74,43.039,24.645,0 days 01:16:22.042000,0 days 01:17:05.081000,0 days 01:17:29.726000,,252,274,293,FALSE,SOFT,12,FALSE,Ferrari,0 days 01:15:50.371000,16:50.4,1,3,FALSE,0,FALSE,TRUE,99.424,99.424,23.5,36,1010.4,FALSE,28.1,339,0.1
0 days 01:19:09.477000,SAI,55,0 days 00:01:39.682000,10,1,31.863,43.111,24.708,0 days 01:18:01.589000,0 days 01:18:44.700000,0 days 01:19:09.408000,230,254,274,,FALSE,SOFT,13,FALSE,Ferrari,0 days 01:17:29.795000,18:29.8,1,3,FALSE,0,FALSE,TRUE,99.682,99.682,23.3,36,1010.2,FALSE,28,50,0.2
0 days 01:20:49.419000,SAI,55,0 days 00:01:39.942000,11,1,31.95,43.298,24.694,0 days 01:19:41.358000,0 days 01:20:24.656000,0 days 01:20:49.350000,228,250,274,292,FALSE,SOFT,14,FALSE,Ferrari,0 days 01:19:09.477000,20:09.5,1,3,FALSE,0,FALSE,TRUE,99.942,99.942,23.3,36,1010.4,FALSE,28,36,0.2
0 days 01:22:29.516000,SAI,55,0 days 00:01:40.097000,12,1,32.035,43.299,24.763,0 days 01:21:21.385000,0 days 01:22:04.684000,0 days 01:22:29.447000,229,250,274,,FALSE,SOFT,15,FALSE,Ferrari,0 days 01:20:49.419000,21:49.4,1,3,FALSE,0,FALSE,TRUE,100.097,100.097,23.3,37,1010.4,FALSE,27.9,258,0.1
0 days 01:24:09.681000,SAI,55,0 days 00:01:40.165000,13,1,31.976,43.396,24.793,0 days 01:23:01.423000,0 days 01:23:44.819000,0 days 01:24:09.612000,230,246,273,,FALSE,SOFT,16,FALSE,Ferrari,0 days 01:22:29.516000,23:29.5,1,3,FALSE,0,FALSE,TRUE,100.165,100.165,23.1,37,1010.4,FALSE,27.8,242,0.2
0 days 01:25:52.710000,SAI,55,0 days 00:01:43.029000,14,1,32.018,43.375,27.636,0 days 01:24:41.630000,0 days 01:25:25.005000,0 days 01:25:52.641000,,249,,,FALSE,SOFT,17,FALSE,Ferrari,0 days 01:24:09.681000,25:09.7,2,4,FALSE,0,FALSE,FALSE,103.029,103.029,23.1,38,1010.4,FALSE,27.8,27,0.1
0 days 01:27:51.037000,SAI,55,0 days 00:01:58.327000,15,2,51.979,42.279,24.069,0 days 01:26:44.620000,0 days 01:27:26.899000,0 days 01:27:50.968000,228,248,274,207,FALSE,SOFT,1,TRUE,Ferrari,0 days 01:25:52.710000,26:52.7,2,5,FALSE,0,FALSE,FALSE,118.327,118.327,23.2,38,1010.5,FALSE,27.8,31,0.2
0 days 01:29:28.514000,SAI,55,0 days 00:01:37.477000,16,2,31.352,42.085,24.04,0 days 01:28:22.320000,0 days 01:29:04.405000,0 days 01:29:28.445000,229,248,275,287,TRUE,SOFT,2,TRUE,Ferrari,0 days 01:27:51.037000,28:51.1,1,3,FALSE,0,FALSE,TRUE,97.477,97.477,23.1,38,1010.5,FALSE,27.7,54,0.2
0 days 01:31:05.686000,SAI,55,0 days 00:01:37.172000,17,2,31.245,41.899,24.028,0 days 01:29:59.690000,0 days 01:30:41.589000,0 days 01:31:05.617000,230,251,274,,TRUE,SOFT,3,TRUE,Ferrari,0 days 01:29:28.514000,30:28.5,1,3,FALSE,0,FALSE,TRUE,97.172,97.172,23,38,1010.5,FALSE,27.8,65,0.1
0 days 01:32:43.247000,SAI,55,0 days 00:01:37.561000,18,2,31.282,42.239,24.04,0 days 01:31:36.899000,0 days 01:32:19.138000,0 days 01:32:43.178000,229,250,275,288,FALSE,SOFT,4,TRUE,Ferrari,0 days 01:31:05.686000,32:05.7,1,3,FALSE,0,FALSE,TRUE,97.561,97.561,22.9,38,1010.5,FALSE,27.9,24,0.3
0 days 01:34:20.828000,SAI,55,0 days 00:01:37.581000,19,2,31.325,42.099,24.157,0 days 01:33:14.503000,0 days 01:33:56.602000,0 days 01:34:20.759000,,252,275,290,FALSE,SOFT,5,TRUE,Ferrari,0 days 01:32:43.247000,33:43.3,1,3,FALSE,0,FALSE,TRUE,97.581,97.581,22.8,38,1010.5,FALSE,27.9,69,0.3
0 days 01:35:58.887000,SAI,55,0 days 00:01:38.059000,20,2,31.438,42.374,24.247,0 days 01:34:52.197000,0 days 01:35:34.571000,0 days 01:35:58.818000,230,251,275,291,FALSE,SOFT,6,TRUE,Ferrari,0 days 01:34:20.828000,35:20.8,1,3,FALSE,0,FALSE,TRUE,98.059,98.059,22.7,38,1010.4,FALSE,27.7,78,0.4
0 days 01:37:36.608000,SAI,55,0 days 00:01:37.721000,21,2,31.362,42.194,24.165,0 days 01:36:30.180000,0 days 01:37:12.374000,0 days 01:37:36.539000,233,253,275,292,FALSE,SOFT,7,TRUE,Ferrari,0 days 01:35:58.887000,36:58.9,1,3,FALSE,0,FALSE,TRUE,97.721,97.721,22.7,37,1010.5,FALSE,27.6,16,0.4
0 days 01:39:14.522000,SAI,55,0 days 00:01:37.914000,22,2,31.466,42.285,24.163,0 days 01:38:08.005000,0 days 01:38:50.290000,0 days 01:39:14.453000,231,252,275,291,FALSE,SOFT,8,TRUE,Ferrari,0 days 01:37:36.608000,38:36.6,1,3,FALSE,0,FALSE,TRUE,97.914,97.914,22.8,37,1010.4,FALSE,27.5,18,0.3
0 days 01:40:52.766000,SAI,55,0 days 00:01:38.244000,23,2,31.429,42.5,24.315,0 days 01:39:45.882000,0 days 01:40:28.382000,0 days 01:40:52.697000,,249,275,292,FALSE,SOFT,9,TRUE,Ferrari,0 days 01:39:14.522000,40:14.5,1,3,FALSE,0,FALSE,TRUE,98.244,98.244,22.8,36,1010.5,FALSE,27.5,7,0.3
0 days 01:42:31.008000,SAI,55,0 days 00:01:38.242000,24,2,31.349,42.624,24.269,0 days 01:41:24.046000,0 days 01:42:06.670000,0 days 01:42:30.939000,,252,275,293,FALSE,SOFT,10,TRUE,Ferrari,0 days 01:40:52.766000,41:52.8,1,3,FALSE,0,FALSE,TRUE,98.242,98.242,22.8,36,1010.5,FALSE,27.5,40,0.2
0 days 01:44:09.272000,SAI,55,0 days 00:01:38.264000,25,2,31.499,42.541,24.224,0 days 01:43:02.438000,0 days 01:43:44.979000,0 days 01:44:09.203000,,251,275,292,FALSE,SOFT,11,TRUE,Ferrari,0 days 01:42:31.008000,43:31.0,1,3,FALSE,0,FALSE,TRUE,98.264,98.264,22.8,36,1010.5,FALSE,27.4,0,0.2
0 days 01:45:47.716000,SAI,55,0 days 00:01:38.444000,26,2,31.566,42.579,24.299,0 days 01:44:40.769000,0 days 01:45:23.348000,0 days 01:45:47.647000,,250,276,291,FALSE,SOFT,12,TRUE,Ferrari,0 days 01:44:09.272000,45:09.3,1,3,FALSE,0,FALSE,TRUE,98.444,98.444,22.8,35,1010.5,FALSE,27.5,19,0.2
0 days 01:47:26.562000,SAI,55,0 days 00:01:38.846000,27,2,31.472,42.952,24.422,0 days 01:46:19.119000,0 days 01:47:02.071000,0 days 01:47:26.493000,232,249,276,295,FALSE,SOFT,13,TRUE,Ferrari,0 days 01:45:47.716000,46:47.7,1,3,FALSE,0,FALSE,TRUE,98.846,98.846,22.8,36,1010.5,FALSE,27.4,11,0.3
0 days 01:49:05.291000,SAI,55,0 days 00:01:38.729000,28,2,31.566,42.808,24.355,0 days 01:47:58.059000,0 days 01:48:40.867000,0 days 01:49:05.222000,,252,278,,FALSE,SOFT,14,TRUE,Ferrari,0 days 01:47:26.562000,48:26.6,1,3,FALSE,0,FALSE,TRUE,98.729,98.729,22.8,36,1010.5,FALSE,27.4,277,0.3
0 days 01:50:44.244000,SAI,55,0 days 00:01:38.953000,29,2,31.548,42.97,24.435,0 days 01:49:36.770000,0 days 01:50:19.740000,0 days 01:50:44.175000,230,251,277,302,FALSE,SOFT,15,TRUE,Ferrari,0 days 01:49:05.291000,50:05.3,1,3,FALSE,0,FALSE,TRUE,98.953,98.953,22.9,36,1010.4,FALSE,27.3,97,0.1
0 days 01:52:23.248000,SAI,55,0 days 00:01:39.004000,30,2,31.729,42.78,24.495,0 days 01:51:15.904000,0 days 01:51:58.684000,0 days 01:52:23.179000,,250,278,294,FALSE,SOFT,16,TRUE,Ferrari,0 days 01:50:44.244000,51:44.3,1,3,FALSE,0,FALSE,TRUE,99.004,99.004,22.9,36,1010.4,FALSE,27.3,6,0.2
0 days 01:54:02.353000,SAI,55,0 days 00:01:39.105000,31,2,31.64,42.87,24.595,0 days 01:52:54.819000,0 days 01:53:37.689000,0 days 01:54:02.284000,233,256,277,298,FALSE,SOFT,17,TRUE,Ferrari,0 days 01:52:23.248000,53:23.3,1,2,FALSE,0,FALSE,TRUE,99.105,99.105,22.9,36,1010.4,FALSE,27.1,0,0.2
0 days 01:55:41.739000,SAI,55,0 days 00:01:39.386000,32,2,31.697,43.053,24.636,0 days 01:54:33.981000,0 days 01:55:17.034000,0 days 01:55:41.670000,,252,277,296,FALSE,SOFT,18,TRUE,Ferrari,0 days 01:54:02.353000,55:02.4,1,1,FALSE,0,FALSE,TRUE,99.386,99.386,22.8,36,1010.5,FALSE,27.2,3,0.1
0 days 01:57:23.654000,SAI,55,0 days 00:01:41.915000,33,2,31.709,43.133,27.073,0 days 01:56:13.379000,0 days 01:56:56.512000,0 days 01:57:23.585000,,255,,298,FALSE,SOFT,19,TRUE,Ferrari,0 days 01:55:41.739000,56:41.8,1,1,FALSE,0,FALSE,FALSE,101.915,101.915,22.8,36,1010.5,FALSE,27.2,9,0.1
0 days 01:59:20.755000,SAI,55,0 days 00:01:57.101000,34,3,51.627,41.766,23.708,0 days 01:58:15.212000,0 days 01:58:56.978000,0 days 01:59:20.686000,230,251,276,223,FALSE,MEDIUM,1,TRUE,Ferrari,0 days 01:57:23.654000,58:23.7,1,3,FALSE,0,FALSE,FALSE,117.101,117.101,22.8,36,1010.5,FALSE,27.1,317,0
0 days 02:00:57.209000,SAI,55,0 days 00:01:36.454000,35,3,31.026,41.681,23.747,0 days 01:59:51.712000,0 days 02:00:33.393000,0 days 02:00:57.140000,,250,277,289,TRUE,MEDIUM,2,TRUE,Ferrari,0 days 01:59:20.755000,00:20.8,1,3,FALSE,0,FALSE,TRUE,96.454,96.454,22.7,36,1010.5,FALSE,27,50,0
0 days 02:02:33.809000,SAI,55,0 days 00:01:36.600000,36,3,31.074,41.756,23.77,0 days 02:01:28.214000,0 days 02:02:09.970000,0 days 02:02:33.740000,232,250,277,293,FALSE,MEDIUM,3,TRUE,Ferrari,0 days 02:00:57.209000,01:57.2,1,3,FALSE,0,FALSE,TRUE,96.6,96.6,22.7,36,1010.5,FALSE,27,239,0
0 days 02:04:10.702000,SAI,55,0 days 00:01:36.893000,37,3,31.247,41.877,23.769,0 days 02:03:04.987000,0 days 02:03:46.864000,0 days 02:04:10.633000,,252,277,294,FALSE,MEDIUM,4,TRUE,Ferrari,0 days 02:02:33.809000,03:33.8,1,3,FALSE,0,FALSE,TRUE,96.893,96.893,22.8,36,1010.5,FALSE,27.1,49,0.1
0 days 02:05:47.714000,SAI,55,0 days 00:01:37.012000,38,3,31.159,42.025,23.828,0 days 02:04:41.792000,0 days 02:05:23.817000,0 days 02:05:47.645000,234,253,279,296,FALSE,MEDIUM,5,TRUE,Ferrari,0 days 02:04:10.702000,05:10.7,1,3,FALSE,0,FALSE,TRUE,97.012,97.012,22.8,35,1010.7,FALSE,27,53,0.2
0 days 02:07:24.758000,SAI,55,0 days 00:01:37.044000,39,3,31.104,42.068,23.872,0 days 02:06:18.749000,0 days 02:07:00.817000,0 days 02:07:24.689000,233,254,278,294,FALSE,MEDIUM,6,TRUE,Ferrari,0 days 02:05:47.714000,06:47.7,1,3,FALSE,0,FALSE,TRUE,97.044,97.044,22.8,35,1010.7,FALSE,27,54,0.1
0 days 02:09:02.029000,SAI,55,0 days 00:01:37.271000,40,3,31.262,42.065,23.944,0 days 02:07:55.951000,0 days 02:08:38.016000,0 days 02:09:01.960000,,253,287,296,FALSE,MEDIUM,7,TRUE,Ferrari,0 days 02:07:24.758000,08:24.8,1,3,FALSE,0,FALSE,TRUE,97.271,97.271,22.7,36,1010.5,FALSE,26.9,7,0.1
0 days 02:10:38.800000,SAI,55,0 days 00:01:36.771000,41,3,30.801,42.078,23.892,0 days 02:09:32.761000,0 days 02:10:14.839000,0 days 02:10:38.731000,,252,278,313,FALSE,MEDIUM,8,TRUE,Ferrari,0 days 02:09:02.029000,10:02.0,1,3,FALSE,0,FALSE,TRUE,96.771,96.771,22.7,36,1010.5,FALSE,26.8,40,0.1
0 days 02:12:16.069000,SAI,55,0 days 00:01:37.269000,42,3,31.255,42.074,23.94,0 days 02:11:09.986000,0 days 02:11:52.060000,0 days 02:12:16,234,258,278,295,FALSE,MEDIUM,9,TRUE,Ferrari,0 days 02:10:38.800000,11:38.8,1,3,FALSE,0,FALSE,TRUE,97.269,97.269,22.7,36,1010.5,FALSE,26.9,164,0.2
0 days 02:13:53.329000,SAI,55,0 days 00:01:37.260000,43,3,31.226,42.052,23.982,0 days 02:12:47.226000,0 days 02:13:29.278000,0 days 02:13:53.260000,233,259,277,294,FALSE,MEDIUM,10,TRUE,Ferrari,0 days 02:12:16.069000,13:16.1,1,3,FALSE,0,FALSE,TRUE,97.26,97.26,22.7,36,1010.5,FALSE,27,186,0.1
0 days 02:15:33.028000,SAI,55,0 days 00:01:39.699000,44,3,31.295,42.035,26.369,0 days 02:14:24.555000,0 days 02:15:06.590000,0 days 02:15:32.959000,,258,,292,FALSE,MEDIUM,11,TRUE,Ferrari,0 days 02:13:53.329000,14:53.3,1,2,FALSE,0,FALSE,FALSE,99.699,99.699,22.7,36,1010.5,FALSE,26.9,0,0.3
0 days 02:17:36.714000,SAI,55,0 days 00:02:03.686000,45,4,51.201,41.487,30.998,0 days 02:16:24.160000,0 days 02:17:05.647000,0 days 02:17:36.645000,232,258,199,224,FALSE,SOFT,4,FALSE,Ferrari,0 days 02:15:33.028000,16:33.0,6,3,FALSE,0,FALSE,FALSE,123.686,123.686,22.7,36,1010.5,FALSE,26.7,247,0.2
0 days 02:19:45.045000,SAI,55,0 days 00:02:08.331000,46,4,38.685,57.888,31.758,0 days 02:18:15.330000,0 days 02:19:13.218000,0 days 02:19:44.976000,166,142,173,217,FALSE,SOFT,5,FALSE,Ferrari,0 days 02:17:36.714000,18:36.7,64,3,FALSE,0,FALSE,FALSE,128.331,128.331,22.7,36,1010.5,FALSE,26.7,0,0.1
0 days 02:21:58.004000,SAI,55,0 days 00:02:12.959000,47,4,43.064,55.29,34.605,0 days 02:20:28.040000,0 days 02:21:23.330000,0 days 02:21:57.935000,207,176,165,243,FALSE,SOFT,6,FALSE,Ferrari,0 days 02:19:45.045000,20:45.1,4,3,FALSE,0,FALSE,FALSE,132.959,132.959,22.7,37,1010.5,FALSE,26.6,359,0.1
0 days 02:24:13.801000,SAI,55,0 days 00:02:15.797000,48,4,38.13,62.31,35.357,0 days 02:22:36.065000,0 days 02:23:38.375000,0 days 02:24:13.732000,92,183,237,260,FALSE,SOFT,7,FALSE,Ferrari,0 days 02:21:58.004000,22:58.0,4,3,FALSE,0,FALSE,FALSE,135.797,135.797,22.6,36,1010.5,FALSE,26.6,3,0.2
0 days 02:26:38.566000,SAI,55,0 days 00:02:24.765000,49,4,42.173,68.469,34.123,0 days 02:24:55.905000,0 days 02:26:04.374000,0 days 02:26:38.497000,196,135,194,155,FALSE,SOFT,8,FALSE,Ferrari,0 days 02:24:13.801000,25:13.8,4,3,FALSE,0,FALSE,FALSE,144.765,144.765,22.5,36,1010.7,FALSE,26.5,354,0.2
0 days 02:29:02.080000,SAI,55,0 days 00:02:23.514000,50,4,44.687,59.207,39.62,0 days 02:27:23.184000,0 days 02:28:22.391000,0 days 02:29:02.011000,204,130,282,101,FALSE,SOFT,9,FALSE,Ferrari,0 days 02:26:38.566000,27:38.6,4,3,FALSE,0,FALSE,FALSE,143.514,143.514,22.4,36,1010.7,FALSE,26.4,320,0.2
0 days 02:30:38.072000,SAI,55,0 days 00:01:35.992000,51,4,30.817,41.508,23.667,0 days 02:29:32.828000,0 days 02:30:14.336000,0 days 02:30:38.003000,237,262,281,303,TRUE,SOFT,10,FALSE,Ferrari,0 days 02:29:02.080000,30:02.1,1,3,FALSE,0,FALSE,FALSE,95.992,95.992,22.4,36,1010.7,FALSE,26.5,300,0.1
0 days 02:32:13.812000,SAI,55,0 days 00:01:35.740000,52,4,30.813,41.222,23.705,0 days 02:31:08.816000,0 days 02:31:50.038000,0 days 02:32:13.743000,236,264,281,294,TRUE,SOFT,11,FALSE,Ferrari,0 days 02:30:38.072000,31:38.1,1,3,FALSE,0,FALSE,TRUE,95.74,95.74,22.4,37,1010.7,FALSE,26.5,0,0
0 days 02:33:49.692000,SAI,55,0 days 00:01:35.880000,53,4,30.754,41.421,23.705,0 days 02:32:44.497000,0 days 02:33:25.918000,0 days 02:33:49.623000,235,263,280,295,FALSE,SOFT,12,FALSE,Ferrari,0 days 02:32:13.812000,33:13.8,1,3,FALSE,0,FALSE,TRUE,95.88,95.88,22.4,35,1010.7,FALSE,26.4,39,0.1
0 days 02:35:26.257000,SAI,55,0 days 00:01:36.565000,54,4,30.833,42.041,23.691,0 days 02:34:20.456000,0 days 02:35:02.497000,0 days 02:35:26.188000,236,264,279,296,FALSE,SOFT,13,FALSE,Ferrari,0 days 02:33:49.692000,34:49.7,1,2,FALSE,0,FALSE,TRUE,96.565,96.565,22.4,36,1010.7,FALSE,26.5,329,0.1
0 days 02:37:02.332000,SAI,55,0 days 00:01:36.075000,55,4,30.895,41.475,23.705,0 days 02:35:57.083000,0 days 02:36:38.558000,0 days 02:37:02.263000,232,260,279,290,FALSE,SOFT,14,FALSE,Ferrari,0 days 02:35:26.257000,36:26.3,1,2,FALSE,0,FALSE,TRUE,96.075,96.075,22.4,36,1010.7,FALSE,26.3,354,0.3
0 days 02:38:38.099000,SAI,55,0 days 00:01:35.767000,56,4,30.796,41.317,23.654,0 days 02:37:33.059000,0 days 02:38:14.376000,0 days 02:38:38.030000,237,265,278,297,FALSE,SOFT,15,FALSE,Ferrari,0 days 02:37:02.332000,38:02.3,1,2,FALSE,0,FALSE,TRUE,95.767,95.767,22.4,35,1010.7,FALSE,26.3,353,0.2
0 days 02:40:14.368000,SAI,55,0 days 00:01:36.269000,57,4,30.89,41.561,23.818,0 days 02:39:08.920000,0 days 02:39:50.481000,0 days 02:40:14.299000,238,265,256,,FALSE,SOFT,16,FALSE,Ferrari,0 days 02:38:38.099000,39:38.1,1,2,FALSE,0,FALSE,TRUE,96.269,96.269,22.4,36,1010.7,FALSE,26.3,243,0.3
0 days 01:04:26.320000,LAT,6,0 days 00:01:51.134000,1,1,0,47.175,25.624,0,0 days 01:04:00.667000,0 days 01:04:26.313000,225,227,278,237,FALSE,SOFT,1,TRUE,Williams,0 days 01:02:34.872000,03:34.9,1,18,FALSE,0,FALSE,FALSE,111.134,,23.9,25,1010.2,FALSE,29.1,20,0.5
0 days 01:06:08.618000,LAT,6,0 days 00:01:42.298000,2,1,32.91,44.506,24.882,0 days 01:04:59.158000,0 days 01:05:43.664000,0 days 01:06:08.546000,231,234,278,305,TRUE,SOFT,2,TRUE,Williams,0 days 01:04:26.320000,05:26.3,1,19,FALSE,0,FALSE,TRUE,102.298,102.298,23.8,26,1010.4,FALSE,29,357,0.5
0 days 01:07:50.286000,LAT,6,0 days 00:01:41.668000,3,1,32.233,44.635,24.8,0 days 01:06:40.779000,0 days 01:07:25.414000,0 days 01:07:50.214000,227,239,286,292,TRUE,SOFT,3,TRUE,Williams,0 days 01:06:08.618000,07:08.6,1,19,FALSE,0,FALSE,TRUE,101.668,101.668,23.8,29,1010.2,FALSE,28.8,13,0.4
0 days 01:09:32.233000,LAT,6,0 days 00:01:41.947000,4,1,32.094,44.931,24.922,0 days 01:08:22.308000,0 days 01:09:07.239000,0 days 01:09:32.161000,224,233,279,304,FALSE,SOFT,4,TRUE,Williams,0 days 01:07:50.286000,08:50.3,1,19,FALSE,0,FALSE,TRUE,101.947,101.947,23.8,29,1010.4,FALSE,28.7,12,0.4
0 days 01:11:13.911000,LAT,6,0 days 00:01:41.678000,5,1,32.221,44.599,24.858,0 days 01:10:04.382000,0 days 01:10:48.981000,0 days 01:11:13.839000,225,233,278,299,FALSE,SOFT,5,TRUE,Williams,0 days 01:09:32.233000,10:32.2,1,19,FALSE,0,FALSE,TRUE,101.678,101.678,23.8,33,1010.4,FALSE,28.5,316,0.4
